epoch,dis_loss,gen_loss,dis_accuracy,dis_recall,dis_precision,gen_mse,time
1,0.0247,0.0149,0.0226,0.0777,0.0262,0.1052,"02/16/2023, 12:09:55"
2,0.023,0.0141,0.0,0.0,0.0,0.1042,"02/16/2023, 12:10:01"
3,0.0231,0.0142,0.0,0.0,0.0,0.1041,"02/16/2023, 12:10:07"
4,0.0236,0.0144,0.0,0.0,0.0,0.1041,"02/16/2023, 12:10:13"
5,0.024,0.0147,0.0,0.0,0.0,0.1041,"02/16/2023, 12:10:20"
6,0.0247,0.015,0.0,0.0,0.0,0.1041,"02/16/2023, 12:10:26"
