epoch,dis_loss,gen_loss,dis_accuracy,dis_recall,dis_precision,gen_mse,time
1,0.0249,0.015,0.0211,0.0921,0.0254,0.1065,"02/16/2023, 12:13:14"
2,0.0231,0.0142,0.0,0.0,0.0,0.1041,"02/16/2023, 12:13:20"
3,0.0231,0.0142,0.0,0.0,0.0,0.1042,"02/16/2023, 12:13:26"
4,0.0235,0.0144,0.0,0.0,0.0,0.1041,"02/16/2023, 12:13:33"
5,0.0241,0.0147,0.0,0.0,0.0,0.1041,"02/16/2023, 12:13:39"
6,0.0247,0.015,0.0,0.0,0.0,0.1041,"02/16/2023, 12:13:45"
