epoch,dis_loss,gen_loss,dis_accuracy,dis_recall,dis_precision,gen_mse,time
1,0.025,0.0151,0.0284,0.084,0.0381,0.1058,"02/16/2023, 12:09:25"
2,0.023,0.0141,0.0,0.0,0.0,0.1042,"02/16/2023, 12:09:31"
3,0.0231,0.0142,0.0,0.0,0.0,0.1041,"02/16/2023, 12:09:37"
