epoch,dis_loss,gen_loss,dis_accuracy,dis_recall,dis_precision,gen_mse,time
1,0.0434,0.0243,0.4392,0.6464,0.5798,0.1047,"02/16/2023, 00:14:17"
2,0.0433,0.0243,0.3787,0.5814,0.5042,0.1041,"02/16/2023, 00:14:23"
3,0.0433,0.0243,0.4263,0.6271,0.5201,0.1041,"02/16/2023, 00:14:29"
