epoch,dis_loss,gen_loss,dis_accuracy,dis_recall,dis_precision,gen_mse,time
1,0.0481,0.0243,0.5084,0.7419,0.6245,0.1064,"02/16/2023, 00:09:24"
2,0.048,0.0242,0.4054,0.6803,0.5862,0.1071,"02/16/2023, 00:09:29"
3,0.0481,0.0242,0.4093,0.6808,0.6041,0.1053,"02/16/2023, 00:09:35"
