mass_A
t	x	y
1.316666667E0	4.911781057E1	3.731731919E1
1.333333333E0	4.911555295E1	3.726998206E1
1.350000000E0	4.911639354E1	3.725844624E1
1.366666667E0	4.911650357E1	3.725722875E1
1.383333333E0	4.911664205E1	3.725656910E1
1.400000000E0	4.911454191E1	3.727674729E1
1.416666667E0	4.911959099E1	3.734632163E1
1.433333333E0	4.911282426E1	3.740614140E1
1.450000000E0	4.910652519E1	3.747793139E1
1.466666667E0	4.911231539E1	3.756672338E1
1.483333333E0	4.911383003E1	3.769551831E1
1.500000000E0	4.911464976E1	3.781569945E1
1.516666667E0	4.910575765E1	3.794647748E1
1.533333333E0	4.910749572E1	3.809479209E1
1.550000000E0	4.910492234E1	3.824029062E1
1.566666667E0	4.910401124E1	3.840898982E1
1.583333333E0	4.911242396E1	3.861577044E1
1.600000000E0	4.910937102E1	3.883631207E1
1.616666667E0	4.910545911E1	3.903312514E1
1.633333333E0	4.910787351E1	3.928643113E1
1.650000000E0	4.910214817E1	3.950948556E1
1.666666667E0	4.910541205E1	3.977714185E1
1.683333333E0	4.909581506E1	4.000850437E1
1.700000000E0	4.910010863E1	4.029829043E1
1.716666667E0	4.910180738E1	4.058171251E1
1.733333333E0	4.909052569E1	4.084734526E1
1.750000000E0	4.909322554E1	4.112899297E1
1.766666667E0	4.909215157E1	4.144351993E1
1.783333333E0	4.909334877E1	4.175890243E1
1.800000000E0	4.909341553E1	4.208046639E1
1.816666667E0	4.909135187E1	4.240558495E1
1.833333333E0	4.908758190E1	4.272899036E1
1.850000000E0	4.908908919E1	4.305266185E1
1.866666667E0	4.908404013E1	4.338226833E1
1.883333333E0	4.908538259E1	4.371399205E1
1.900000000E0	4.907754499E1	4.407437365E1
1.916666667E0	4.908791305E1	4.444504137E1
1.933333333E0	4.908983691E1	4.480583352E1
1.950000000E0	4.908324507E1	4.514589241E1
1.966666667E0	4.907691995E1	4.547853032E1
1.983333333E0	4.907239844E1	4.584114688E1
2.000000000E0	4.908808056E1	4.621567746E1
2.016666667E0	4.908082198E1	4.657484095E1
2.033333333E0	4.907637717E1	4.691915947E1
2.050000000E0	4.907560044E1	4.725836682E1
2.066666667E0	4.906521736E1	4.762618102E1
2.083333333E0	4.908758833E1	4.797846498E1
2.100000000E0	4.908318124E1	4.833554369E1
2.116666667E0	4.908200063E1	4.867689779E1
2.133333333E0	4.907588094E1	4.901196372E1
2.150000000E0	4.907106256E1	4.935235184E1
2.166666667E0	4.906036384E1	4.969267257E1
2.183333333E0	4.906152757E1	5.001312246E1
2.200000000E0	4.906409943E1	5.033660406E1
2.216666667E0	4.906194697E1	5.065317525E1
2.233333333E0	4.906866125E1	5.097525441E1
2.250000000E0	4.906934421E1	5.129031467E1
2.266666667E0	4.907180781E1	5.160329036E1
2.283333333E0	4.907198613E1	5.191276071E1
2.300000000E0	4.907659720E1	5.221764451E1
2.316666667E0	4.908438053E1	5.250857607E1
2.333333333E0	4.906195722E1	5.274853678E1
2.350000000E0	4.907189120E1	5.302864282E1
2.366666667E0	4.907744094E1	5.329767736E1
2.383333333E0	4.905765520E1	5.353556640E1
2.400000000E0	4.907617625E1	5.380957445E1
2.416666667E0	4.905487279E1	5.403485522E1
2.433333333E0	4.907239113E1	5.429324596E1
2.450000000E0	4.906077746E1	5.450239631E1
2.466666667E0	4.907453988E1	5.472884621E1
2.483333333E0	4.907113340E1	5.494495673E1
2.500000000E0	4.906811098E1	5.512578070E1
2.516666667E0	4.906515557E1	5.530688203E1
2.533333333E0	4.906326409E1	5.547943159E1
2.550000000E0	4.905455319E1	5.565051501E1
2.566666667E0	4.905470998E1	5.582206163E1
2.583333333E0	4.905723688E1	5.597993491E1
2.600000000E0	4.905920554E1	5.613158329E1
2.616666667E0	4.906205956E1	5.628170901E1
2.633333333E0	4.906939967E1	5.642025482E1
2.650000000E0	4.907707826E1	5.655994357E1
2.666666667E0	4.907907888E1	5.668027901E1
2.683333333E0	4.906421852E1	5.676780429E1
2.700000000E0	4.907737093E1	5.688416545E1
2.716666667E0	4.905675149E1	5.696900374E1
2.733333333E0	4.907568273E1	5.706030102E1
2.750000000E0	4.908268024E1	5.715276097E1
2.766666667E0	4.907203627E1	5.722601038E1
2.783333333E0	4.906149559E1	5.729877467E1
2.800000000E0	4.907754765E1	5.736763953E1
2.816666667E0	4.907148223E1	5.740983154E1
2.833333333E0	4.908599713E1	5.747452531E1
2.850000000E0	4.908268603E1	5.753467680E1
2.866666667E0	4.908042160E1	5.754963872E1
2.883333333E0	4.907011050E1	5.758744605E1
2.900000000E0	4.909087698E1	5.763617064E1
2.916666667E0	4.908737166E1	5.767354618E1
2.933333333E0	4.908866608E1	5.769433788E1
2.950000000E0	4.908436247E1	5.770602910E1
2.966666667E0	4.908083702E1	5.771929518E1
2.983333333E0	4.907724428E1	5.773294644E1
3.000000000E0	4.907178997E1	5.775936686E1
3.016666667E0	4.907050511E1	5.776694764E1
3.033333333E0	4.906971843E1	5.778018932E1
3.050000000E0	4.909216316E1	5.779994183E1
3.066666667E0	4.909285028E1	5.781735924E1
3.083333333E0	4.909239302E1	5.783160489E1
3.100000000E0	4.909296191E1	5.783631084E1
3.116666667E0	4.909174841E1	5.784502047E1
3.133333333E0	4.909047436E1	5.784959390E1
3.150000000E0	4.909188890E1	5.785716192E1
3.166666667E0	4.908833761E1	5.786634787E1
3.183333333E0	4.908696586E1	5.787106577E1
3.200000000E0	4.908694502E1	5.787389911E1
3.216666667E0	4.908328126E1	5.788360004E1
3.233333333E0	4.908315890E1	5.789360559E1
3.250000000E0	4.908104897E1	5.790902266E1
3.266666667E0	4.908006423E1	5.793351978E1
3.283333333E0	4.909361215E1	5.797828727E1
3.300000000E0	4.909459370E1	5.800652944E1
3.316666667E0	4.908952599E1	5.802632806E1
3.333333333E0	4.908474879E1	5.804768059E1
3.350000000E0	4.908063829E1	5.808592903E1
3.366666667E0	4.909686146E1	5.813977889E1
3.383333333E0	4.909095739E1	5.818459008E1
3.400000000E0	4.908551011E1	5.821035576E1
3.416666667E0	4.909563587E1	5.827380303E1
3.433333333E0	4.909285279E1	5.834155742E1
3.450000000E0	4.908328301E1	5.837701083E1
3.466666667E0	4.909665800E1	5.846998017E1
3.483333333E0	4.908936658E1	5.852115471E1
3.500000000E0	4.909869768E1	5.859620016E1
3.516666667E0	4.909359523E1	5.867374765E1
3.533333333E0	4.909901991E1	5.876328279E1
3.550000000E0	4.909171629E1	5.883675434E1
3.566666667E0	4.909868278E1	5.893723524E1
3.583333333E0	4.909156586E1	5.900668762E1
3.600000000E0	4.909862605E1	5.912671496E1
3.616666667E0	4.908180194E1	5.919514824E1
3.633333333E0	4.909208131E1	5.931477835E1
3.650000000E0	4.909796048E1	5.943735888E1
3.666666667E0	4.908116007E1	5.952415302E1
3.683333333E0	4.909199337E1	5.963756626E1
3.700000000E0	4.909400505E1	5.976673084E1
3.716666667E0	4.909774099E1	5.990126777E1
3.733333333E0	4.908578908E1	5.999061487E1
3.750000000E0	4.909126380E1	6.013097270E1
3.766666667E0	4.909607863E1	6.027345400E1
3.783333333E0	4.909364635E1	6.041215663E1
3.800000000E0	4.909571186E1	6.055787306E1
3.816666667E0	4.907821841E1	6.067193452E1
3.833333333E0	4.908348312E1	6.079846351E1
3.850000000E0	4.908538882E1	6.095070674E1
3.866666667E0	4.908878764E1	6.109499715E1
3.883333333E0	4.909336612E1	6.124914425E1
3.900000000E0	4.909151858E1	6.139850000E1
3.916666667E0	4.909379191E1	6.154951938E1
3.933333333E0	4.909557573E1	6.169445014E1
3.950000000E0	4.909739591E1	6.181841692E1
3.966666667E0	4.908064849E1	6.194989063E1
3.983333333E0	4.908441786E1	6.207695646E1
4.000000000E0	4.909155975E1	6.221706823E1
4.016666667E0	4.909272881E1	6.236559518E1
4.033333333E0	4.909338183E1	6.249341818E1
4.050000000E0	4.909718608E1	6.264151170E1
4.066666667E0	4.908164721E1	6.273036135E1
4.083333333E0	4.909115367E1	6.286639040E1
4.100000000E0	4.909504814E1	6.299809336E1
4.116666667E0	4.909602563E1	6.310256507E1
4.133333333E0	4.908627921E1	6.320543068E1
4.150000000E0	4.909491855E1	6.333000284E1
4.166666667E0	4.910008173E1	6.343312349E1
4.183333333E0	4.909125106E1	6.351387889E1
4.200000000E0	4.909571451E1	6.361967076E1
4.216666667E0	4.909075372E1	6.368044131E1
4.233333333E0	4.909794689E1	6.378315054E1
4.250000000E0	4.909185002E1	6.383487193E1
4.266666667E0	4.908340192E1	6.389362216E1
4.283333333E0	4.909737253E1	6.394463680E1
4.300000000E0	4.909353464E1	6.398798344E1
4.316666667E0	4.909145526E1	6.399885669E1
4.333333333E0	4.908916470E1	6.401855780E1
4.350000000E0	4.909107404E1	6.402102626E1
4.366666667E0	4.909008759E1	6.402212600E1
4.383333333E0	4.908980178E1	6.402267585E1
4.400000000E0	4.909138908E1	6.401440712E1
4.416666667E0	4.909591010E1	6.399239279E1
4.433333333E0	4.910126413E1	6.396512825E1
4.450000000E0	4.908466239E1	6.389327073E1
4.466666667E0	4.909729614E1	6.383092420E1
4.483333333E0	4.910149846E1	6.376873833E1
4.500000000E0	4.909737040E1	6.367219092E1
4.516666667E0	4.908634854E1	6.357336772E1
4.533333333E0	4.910035762E1	6.347924158E1
4.550000000E0	4.909837116E1	6.333924253E1
4.566666667E0	4.909722389E1	6.318822647E1
4.583333333E0	4.909529663E1	6.303312048E1
4.600000000E0	4.909598907E1	6.287314090E1
4.616666667E0	4.909919131E1	6.270596745E1
4.633333333E0	4.910268278E1	6.253397025E1
4.650000000E0	4.910471499E1	6.233882307E1
4.666666667E0	4.909367825E1	6.210119215E1
4.683333333E0	4.910268320E1	6.189221942E1
4.700000000E0	4.910719211E1	6.167881152E1
4.716666667E0	4.910212132E1	6.141806189E1
4.733333333E0	4.909533160E1	6.114020125E1
4.750000000E0	4.910663829E1	6.087706157E1
4.766666667E0	4.910885354E1	6.058870796E1
4.783333333E0	4.910710094E1	6.027527042E1
4.800000000E0	4.910770694E1	5.995786895E1
4.816666667E0	4.910816800E1	5.963853867E1
4.833333333E0	4.911090842E1	5.931630727E1
4.850000000E0	4.911254766E1	5.898757115E1
4.866666667E0	4.911519099E1	5.862406799E1
4.883333333E0	4.910766585E1	5.822020206E1
4.900000000E0	4.911430673E1	5.785300792E1
4.916666667E0	4.911970309E1	5.746660560E1
4.933333333E0	4.911533132E1	5.706593238E1
4.950000000E0	4.912088557E1	5.667446270E1
4.966666667E0	4.911878808E1	5.625187189E1
4.983333333E0	4.911547957E1	5.580226197E1
5.000000000E0	4.912402473E1	5.539526990E1
5.016666667E0	4.912058149E1	5.495955609E1
5.033333333E0	4.911999027E1	5.449313280E1
5.050000000E0	4.911948008E1	5.402774885E1
5.066666667E0	4.912057915E1	5.355021745E1
5.083333333E0	4.912132635E1	5.307617718E1
5.100000000E0	4.913932320E1	5.263061854E1
5.116666667E0	4.913690494E1	5.216832611E1
5.133333333E0	4.913816721E1	5.168736814E1
5.150000000E0	4.913936403E1	5.118817069E1
5.166666667E0	4.912943267E1	5.068700844E1
5.183333333E0	4.912860041E1	5.019808630E1
5.200000000E0	4.913072579E1	4.969995289E1
5.216666667E0	4.913601649E1	4.918885581E1
5.233333333E0	4.913634274E1	4.869118522E1
5.250000000E0	4.914169379E1	4.819725789E1
5.266666667E0	4.914338199E1	4.771401479E1
5.283333333E0	4.914849949E1	4.722204512E1
5.300000000E0	4.915350942E1	4.672518830E1
5.316666667E0	4.915831804E1	4.622752233E1
5.333333333E0	4.917024712E1	4.573560970E1
5.350000000E0	4.916717315E1	4.526167907E1
5.366666667E0	4.916510404E1	4.478254640E1
5.383333333E0	4.916860602E1	4.429696239E1
5.400000000E0	4.916908677E1	4.381522551E1
5.416666667E0	4.916614402E1	4.334306029E1
5.433333333E0	4.916456860E1	4.287921411E1
5.450000000E0	4.916779854E1	4.242299563E1
5.466666667E0	4.916596638E1	4.198592742E1
5.483333333E0	4.918814726E1	4.154127296E1
5.500000000E0	4.917979935E1	4.111062454E1
5.516666667E0	4.916582972E1	4.068905804E1
5.533333333E0	4.917377923E1	4.029180049E1
5.550000000E0	4.916440001E1	3.988652609E1
5.566666667E0	4.916921150E1	3.949060034E1
5.583333333E0	4.918707296E1	3.911804973E1
5.600000000E0	4.916463700E1	3.874161121E1
5.616666667E0	4.916753618E1	3.839498551E1
5.633333333E0	4.916753581E1	3.806955875E1
5.650000000E0	4.916700660E1	3.774278463E1
5.666666667E0	4.917001666E1	3.742949877E1
5.683333333E0	4.916389551E1	3.711841878E1
5.700000000E0	4.918062062E1	3.685199772E1
5.716666667E0	4.917048449E1	3.659495622E1
5.733333333E0	4.915838202E1	3.633526950E1
5.750000000E0	4.916606222E1	3.610924992E1
5.766666667E0	4.917132311E1	3.589883444E1
5.783333333E0	4.915643842E1	3.570747915E1
5.800000000E0	4.915812171E1	3.551929975E1
5.816666667E0	4.915572027E1	3.535070000E1
5.833333333E0	4.915935582E1	3.519551235E1
5.850000000E0	4.916979723E1	3.507327957E1
5.866666667E0	4.916052340E1	3.497102249E1
5.883333333E0	4.915072558E1	3.486645384E1
5.900000000E0	4.915482480E1	3.479930651E1
5.916666667E0	4.914701436E1	3.474436649E1
5.933333333E0	4.915033758E1	3.469988914E1
5.950000000E0	4.914881432E1	3.469095244E1
5.966666667E0	4.914619967E1	3.468972743E1
5.983333333E0	4.914438282E1	3.470242203E1
6.000000000E0	4.915264651E1	3.476817418E1
6.016666667E0	4.914405358E1	3.482880265E1
6.033333333E0	4.915066254E1	3.490916969E1
6.050000000E0	4.913986374E1	3.500360164E1
6.066666667E0	4.913956176E1	3.512947809E1
6.083333333E0	4.914220433E1	3.528703188E1
6.100000000E0	4.914086431E1	3.544606403E1
6.116666667E0	4.913901215E1	3.561329157E1
6.133333333E0	4.913263897E1	3.580402575E1
6.150000000E0	4.912952152E1	3.600004634E1
6.166666667E0	4.913386298E1	3.625291889E1
6.183333333E0	4.912862661E1	3.646718148E1
6.200000000E0	4.912818197E1	3.674483819E1
6.216666667E0	4.913015074E1	3.705073791E1
6.233333333E0	4.912983925E1	3.735491886E1
6.250000000E0	4.912784290E1	3.767180899E1
6.266666667E0	4.912476579E1	3.800347583E1
6.283333333E0	4.912267307E1	3.834623273E1
6.300000000E0	4.911914043E1	3.869549490E1
6.316666667E0	4.911484503E1	3.905712712E1
6.333333333E0	4.911890500E1	3.947780798E1
6.350000000E0	4.911393787E1	3.985301448E1
6.366666667E0	4.911413773E1	4.029778356E1
6.383333333E0	4.911899118E1	4.072786108E1
6.400000000E0	4.910795074E1	4.114784873E1
6.416666667E0	4.911130801E1	4.161022925E1
6.433333333E0	4.911022911E1	4.209023647E1
6.450000000E0	4.910972472E1	4.257413748E1
6.466666667E0	4.911041480E1	4.305755695E1
6.483333333E0	4.910704239E1	4.354630860E1
6.500000000E0	4.910333742E1	4.405442542E1
6.516666667E0	4.911088923E1	4.461557918E1
6.533333333E0	4.910849135E1	4.513209516E1
6.550000000E0	4.910434915E1	4.563187274E1
6.566666667E0	4.909688270E1	4.618221289E1
6.583333333E0	4.910646441E1	4.673869126E1
6.600000000E0	4.909752530E1	4.728209016E1
6.616666667E0	4.910784343E1	4.785289604E1
6.633333333E0	4.910263622E1	4.838435657E1
6.650000000E0	4.910877700E1	4.896988232E1
6.666666667E0	4.909914511E1	4.951848702E1
6.683333333E0	4.910601767E1	5.010202162E1
6.700000000E0	4.909974960E1	5.064181305E1
6.716666667E0	4.910570668E1	5.123151474E1
6.733333333E0	4.909567678E1	5.179358148E1
6.750000000E0	4.910352594E1	5.237569222E1
6.766666667E0	4.909505707E1	5.291897086E1
6.783333333E0	4.910243057E1	5.349749383E1
6.800000000E0	4.909339176E1	5.404982045E1
6.816666667E0	4.910061460E1	5.462266394E1
6.833333333E0	4.909399412E1	5.515367579E1
6.850000000E0	4.910346000E1	5.571926557E1
6.866666667E0	4.909624179E1	5.626229976E1
6.883333333E0	4.908634266E1	5.680802249E1
6.900000000E0	4.910328451E1	5.732781695E1
6.916666667E0	4.909724335E1	5.785523683E1
6.933333333E0	4.908914372E1	5.836897960E1
6.950000000E0	4.908593902E1	5.888054406E1
6.966666667E0	4.908235040E1	5.937459967E1
6.983333333E0	4.908249929E1	5.985645999E1
7.000000000E0	4.908176225E1	6.033598878E1
7.016666667E0	4.908246303E1	6.080912726E1
7.033333333E0	4.908683987E1	6.127758832E1
7.050000000E0	4.908741675E1	6.172811743E1
7.066666667E0	4.909210689E1	6.215986638E1
7.083333333E0	4.907865742E1	6.257065329E1
7.100000000E0	4.908780068E1	6.299648929E1
7.116666667E0	4.907437334E1	6.338915104E1
7.133333333E0	4.908928804E1	6.379379665E1
7.150000000E0	4.908065860E1	6.415475751E1
7.166666667E0	4.907341173E1	6.449969803E1
7.183333333E0	4.907353752E1	6.482168419E1
7.200000000E0	4.907465802E1	6.515391533E1
7.216666667E0	4.907331534E1	6.547584789E1
7.233333333E0	4.907741279E1	6.578428284E1
7.250000000E0	4.908408564E1	6.608121307E1
7.266666667E0	4.908764556E1	6.635511086E1
7.283333333E0	4.907672978E1	6.658278855E1
7.300000000E0	4.908545808E1	6.683234499E1
7.316666667E0	4.908215967E1	6.704369308E1
7.333333333E0	4.907315220E1	6.723097656E1
7.350000000E0	4.906140332E1	6.742014847E1
7.366666667E0	4.906744023E1	6.758641520E1
7.383333333E0	4.907091998E1	6.774646959E1
7.400000000E0	4.907445030E1	6.788470107E1
7.416666667E0	4.908454681E1	6.801252143E1
7.433333333E0	4.908822903E1	6.813488420E1
7.450000000E0	4.907897349E1	6.820672306E1
7.466666667E0	4.908829349E1	6.830729507E1
7.483333333E0	4.908115784E1	6.835501950E1
7.500000000E0	4.907456080E1	6.840393281E1
7.516666667E0	4.909357478E1	6.843615123E1
7.533333333E0	4.909245757E1	6.846495482E1
7.550000000E0	4.909165515E1	6.846685196E1
7.566666667E0	4.909136628E1	6.846050849E1
7.583333333E0	4.909641797E1	6.842727377E1
7.600000000E0	4.908606950E1	6.835576441E1
7.616666667E0	4.909436633E1	6.831769956E1
7.633333333E0	4.908416715E1	6.822118979E1
7.650000000E0	4.909431809E1	6.816120959E1
7.666666667E0	4.908358167E1	6.804718229E1
7.683333333E0	4.909710748E1	6.797061339E1
7.700000000E0	4.909488956E1	6.784028281E1
7.716666667E0	4.909428120E1	6.768779330E1
7.733333333E0	4.909552157E1	6.753641282E1
7.750000000E0	4.909353883E1	6.738373907E1
7.766666667E0	4.909439167E1	6.722044667E1
7.783333333E0	4.909580077E1	6.705727474E1
7.800000000E0	4.909688794E1	6.688090137E1
7.816666667E0	4.910180298E1	6.670252567E1
7.833333333E0	4.910257896E1	6.649975490E1
7.850000000E0	4.909497081E1	6.626694164E1
7.866666667E0	4.910268948E1	6.606596066E1
7.883333333E0	4.909307227E1	6.581198141E1
7.900000000E0	4.910309390E1	6.558832725E1
7.916666667E0	4.909443276E1	6.533188527E1
7.933333333E0	4.910496592E1	6.510540292E1
7.950000000E0	4.909773596E1	6.483545908E1
7.966666667E0	4.910500297E1	6.461046968E1
7.983333333E0	4.910129691E1	6.433445958E1
8.000000000E0	4.911074109E1	6.409746363E1
8.016666667E0	4.910732486E1	6.382480954E1
8.033333333E0	4.910412643E1	6.353171942E1
8.050000000E0	4.910263114E1	6.324120328E1
8.066666667E0	4.911264283E1	6.299669519E1
8.083333333E0	4.910968734E1	6.269844499E1
8.100000000E0	4.911093373E1	6.239938613E1
8.116666667E0	4.911695606E1	6.215584175E1
8.133333333E0	4.911416575E1	6.187975400E1
8.150000000E0	4.911238150E1	6.158224833E1
8.166666667E0	4.910760298E1	6.129472879E1
8.183333333E0	4.911669156E1	6.102475773E1
8.200000000E0	4.911811679E1	6.075041242E1
8.216666667E0	4.911225543E1	6.044864156E1
8.233333333E0	4.911236434E1	6.015538593E1
8.250000000E0	4.912085346E1	5.992486937E1
8.266666667E0	4.911587275E1	5.963790138E1
8.283333333E0	4.911188181E1	5.935926705E1
8.300000000E0	4.911996716E1	5.912400440E1
8.316666667E0	4.911671558E1	5.884136158E1
8.333333333E0	4.911393549E1	5.855224630E1
8.350000000E0	4.912159999E1	5.832294519E1
8.366666667E0	4.911639822E1	5.804378563E1
8.383333333E0	4.912360947E1	5.781488691E1
8.400000000E0	4.911910442E1	5.755221689E1
8.416666667E0	4.912516127E1	5.733567323E1
8.433333333E0	4.911728626E1	5.708028372E1
8.450000000E0	4.912233792E1	5.687964676E1
8.466666667E0	4.911461409E1	5.663308291E1
8.483333333E0	4.912074301E1	5.641570044E1
8.500000000E0	4.912825013E1	5.621340549E1
8.516666667E0	4.911756160E1	5.597272228E1
8.533333333E0	4.912220002E1	5.577612150E1
8.550000000E0	4.912418732E1	5.559476195E1
8.566666667E0	4.912642196E1	5.541929822E1
8.583333333E0	4.912774781E1	5.521685274E1
8.600000000E0	4.911599876E1	5.504291363E1
8.616666667E0	4.911776867E1	5.485226121E1
8.633333333E0	4.911810660E1	5.467957868E1
8.650000000E0	4.911808455E1	5.451488607E1
8.666666667E0	4.911867946E1	5.435593625E1
8.683333333E0	4.911947527E1	5.419913365E1
8.700000000E0	4.911927217E1	5.405875273E1
8.716666667E0	4.913131085E1	5.391761456E1
8.733333333E0	4.912775473E1	5.381181741E1
8.750000000E0	4.912425004E1	5.366679923E1
8.766666667E0	4.912220800E1	5.353013150E1
8.783333333E0	4.911969842E1	5.339797537E1
8.800000000E0	4.912859472E1	5.330854938E1
8.816666667E0	4.912401528E1	5.319029449E1
8.833333333E0	4.912091306E1	5.305815497E1
8.850000000E0	4.912770316E1	5.299156388E1
8.866666667E0	4.912299484E1	5.287926703E1
8.883333333E0	4.911646273E1	5.278632826E1
8.900000000E0	4.912493600E1	5.270309960E1
8.916666667E0	4.911862905E1	5.260248754E1
8.933333333E0	4.912479629E1	5.253474714E1
8.950000000E0	4.911905853E1	5.243170592E1
8.966666667E0	4.912426590E1	5.237388765E1
8.983333333E0	4.911822585E1	5.227333839E1
9.000000000E0	4.912507645E1	5.221368066E1
9.016666667E0	4.911859412E1	5.212002023E1
9.033333333E0	4.912378279E1	5.205983632E1
9.050000000E0	4.912943141E1	5.199510285E1
9.066666667E0	4.912121698E1	5.191551516E1
9.083333333E0	4.912576422E1	5.186896059E1
9.100000000E0	4.911919931E1	5.177054081E1
9.116666667E0	4.912463315E1	5.172393921E1
9.133333333E0	4.911669949E1	5.163174775E1
9.150000000E0	4.912225080E1	5.157441983E1
9.166666667E0	4.912694351E1	5.150527894E1
9.183333333E0	4.911951781E1	5.142441538E1
9.200000000E0	4.912602663E1	5.137144346E1
9.216666667E0	4.911774285E1	5.127660715E1
9.233333333E0	4.912512874E1	5.122370803E1
9.250000000E0	4.911907496E1	5.112225850E1
9.266666667E0	4.912479360E1	5.107277755E1
9.283333333E0	4.911848227E1	5.096154203E1
9.300000000E0	4.912385409E1	5.090638586E1
9.316666667E0	4.911680803E1	5.079701051E1
9.333333333E0	4.912639251E1	5.072862870E1
9.350000000E0	4.912005374E1	5.062475026E1
9.366666667E0	4.912814818E1	5.053878505E1
9.383333333E0	4.912136250E1	5.044855805E1
9.400000000E0	4.911812846E1	5.033351985E1
9.416666667E0	4.912474921E1	5.025368901E1
9.433333333E0	4.911929781E1	5.013458433E1
9.450000000E0	4.911734104E1	5.000644106E1
9.466666667E0	4.912673815E1	4.991608032E1
9.483333333E0	4.912532318E1	4.979626329E1
9.500000000E0	4.912132480E1	4.964917991E1
9.516666667E0	4.911658619E1	4.951144218E1
9.533333333E0	4.911871505E1	4.936497882E1
9.550000000E0	4.911665886E1	4.922722988E1
9.566666667E0	4.913053472E1	4.908428458E1
9.583333333E0	4.912622076E1	4.895624536E1
9.600000000E0	4.912511253E1	4.880742372E1
9.616666667E0	4.912636131E1	4.865235122E1
9.633333333E0	4.912572826E1	4.849421869E1
