mass_A
t	x	y
9.666666667E-1	4.872226612E1	5.553926596E1
9.833333333E-1	4.872429271E1	5.550469135E1
1.000000000E0	4.872715450E1	5.548554457E1
1.016666667E0	4.872783793E1	5.547859974E1
1.033333333E0	4.873118773E1	5.546846853E1
1.050000000E0	4.873304386E1	5.545594884E1
1.066666667E0	4.873486455E1	5.544413492E1
1.083333333E0	4.873699973E1	5.541750037E1
1.100000000E0	4.872509041E1	5.535850141E1
1.116666667E0	4.873162337E1	5.532731161E1
1.133333333E0	4.873096829E1	5.530952054E1
1.150000000E0	4.873368345E1	5.529708567E1
1.166666667E0	4.873753430E1	5.526414149E1
1.183333333E0	4.872596420E1	5.520530671E1
1.200000000E0	4.873167458E1	5.516750807E1
1.216666667E0	4.872945540E1	5.514950794E1
1.233333333E0	4.873639497E1	5.512961106E1
1.250000000E0	4.873874059E1	5.510150389E1
1.266666667E0	4.872873188E1	5.502341536E1
1.283333333E0	4.873192619E1	5.499770030E1
1.300000000E0	4.873579015E1	5.496838335E1
1.316666667E0	4.874064040E1	5.493994825E1
1.333333333E0	4.872950378E1	5.485649692E1
1.350000000E0	4.873419494E1	5.482662431E1
1.366666667E0	4.873702229E1	5.481041709E1
1.383333333E0	4.872683912E1	5.474014248E1
1.400000000E0	4.873171471E1	5.468703459E1
1.416666667E0	4.873555752E1	5.465800580E1
1.433333333E0	4.874040162E1	5.462984929E1
1.450000000E0	4.873064348E1	5.454305773E1
1.466666667E0	4.873458663E1	5.450423020E1
1.483333333E0	4.873918072E1	5.448210484E1
1.500000000E0	4.872999183E1	5.439971596E1
1.516666667E0	4.873506027E1	5.434621029E1
1.533333333E0	4.873917199E1	5.432862753E1
1.550000000E0	4.872743979E1	5.424957099E1
1.566666667E0	4.873461602E1	5.419364570E1
1.583333333E0	4.873754053E1	5.416283766E1
1.600000000E0	4.872855475E1	5.409867846E1
1.616666667E0	4.873539802E1	5.403076500E1
1.633333333E0	4.873885876E1	5.400186562E1
1.650000000E0	4.873008349E1	5.393138499E1
1.666666667E0	4.873581759E1	5.387022909E1
1.683333333E0	4.874148421E1	5.383885066E1
1.700000000E0	4.873183324E1	5.375706155E1
1.716666667E0	4.873662192E1	5.370202618E1
1.733333333E0	4.874199369E1	5.367768608E1
1.750000000E0	4.873243478E1	5.358832844E1
1.766666667E0	4.873966610E1	5.353750467E1
1.783333333E0	4.874621199E1	5.350667857E1
1.800000000E0	4.873546753E1	5.341074073E1
1.816666667E0	4.873972393E1	5.337349283E1
1.833333333E0	4.874342651E1	5.334088922E1
1.850000000E0	4.873474022E1	5.324878597E1
1.866666667E0	4.874181468E1	5.321056805E1
1.883333333E0	4.874775798E1	5.316078466E1
1.900000000E0	4.873789145E1	5.307643653E1
1.916666667E0	4.874021184E1	5.304710137E1
1.933333333E0	4.874556931E1	5.299021368E1
1.950000000E0	4.873835904E1	5.291858760E1
1.966666667E0	4.874183819E1	5.287803272E1
1.983333333E0	4.875040520E1	5.282010867E1
2.000000000E0	4.873612783E1	5.275318476E1
2.016666667E0	4.874166167E1	5.271614218E1
2.033333333E0	4.873633524E1	5.264919451E1
2.050000000E0	4.873968376E1	5.258047497E1
2.066666667E0	4.874507792E1	5.255171763E1
2.083333333E0	4.873533827E1	5.247657742E1
2.100000000E0	4.873927863E1	5.241861811E1
2.116666667E0	4.874488775E1	5.239436698E1
2.133333333E0	4.873455715E1	5.232065087E1
2.150000000E0	4.874170750E1	5.226115969E1
2.166666667E0	4.874403738E1	5.223326246E1
2.183333333E0	4.875193195E1	5.216886656E1
2.200000000E0	4.874107738E1	5.210888739E1
2.216666667E0	4.874265633E1	5.207533888E1
2.233333333E0	4.874871698E1	5.204884615E1
2.250000000E0	4.873743147E1	5.196210085E1
2.266666667E0	4.874044426E1	5.192634410E1
2.283333333E0	4.874786544E1	5.190083624E1
2.300000000E0	4.873587017E1	5.182413618E1
2.316666667E0	4.874080428E1	5.178147794E1
2.333333333E0	4.874385224E1	5.175720977E1
2.350000000E0	4.875117616E1	5.171995403E1
2.366666667E0	4.873750561E1	5.165399138E1
2.383333333E0	4.874022905E1	5.161164522E1
2.400000000E0	4.874465526E1	5.159344618E1
2.416666667E0	4.874779566E1	5.156745771E1
2.433333333E0	4.873747369E1	5.150313446E1
2.450000000E0	4.874009299E1	5.145693062E1
2.466666667E0	4.874274404E1	5.143951868E1
2.483333333E0	4.874676903E1	5.142177901E1
2.500000000E0	4.875202781E1	5.136895814E1
2.516666667E0	4.873784184E1	5.132872780E1
2.533333333E0	4.874171564E1	5.129552318E1
2.550000000E0	4.874102401E1	5.127737531E1
2.566666667E0	4.874599643E1	5.126556111E1
2.583333333E0	4.874785603E1	5.124514356E1
2.600000000E0	4.875292746E1	5.120876535E1
2.616666667E0	4.873930041E1	5.116500225E1
2.633333333E0	4.874084168E1	5.113772997E1
2.650000000E0	4.874368706E1	5.112703539E1
2.666666667E0	4.874304593E1	5.111153087E1
2.683333333E0	4.874487609E1	5.110350608E1
2.700000000E0	4.874720529E1	5.109123039E1
2.716666667E0	4.874930997E1	5.107867355E1
2.733333333E0	4.875277752E1	5.105626840E1
2.750000000E0	4.873675099E1	5.103027361E1
2.766666667E0	4.873677188E1	5.099854105E1
2.783333333E0	4.873899500E1	5.098975841E1
2.800000000E0	4.873983472E1	5.098033299E1
2.816666667E0	4.874110499E1	5.097736273E1
2.833333333E0	4.874112317E1	5.096651441E1
2.850000000E0	4.874085092E1	5.096635961E1
2.866666667E0	4.874088311E1	5.096451552E1
2.883333333E0	4.874126680E1	5.096322783E1
2.900000000E0	4.874186356E1	5.096255446E1
2.916666667E0	4.874158466E1	5.096029571E1
2.933333333E0	4.874184498E1	5.096107047E1
2.950000000E0	4.874165860E1	5.096195686E1
2.966666667E0	4.874151701E1	5.096312426E1
2.983333333E0	4.874056365E1	5.096630799E1
3.000000000E0	4.874049087E1	5.097224036E1
3.016666667E0	4.873988398E1	5.097601091E1
3.033333333E0	4.873833777E1	5.097885096E1
3.050000000E0	4.873804251E1	5.099016064E1
3.066666667E0	4.873770986E1	5.100120199E1
3.083333333E0	4.873593116E1	5.102257602E1
3.100000000E0	4.875166273E1	5.105889948E1
3.116666667E0	4.874759833E1	5.108817575E1
3.133333333E0	4.874552371E1	5.110354999E1
3.150000000E0	4.874142685E1	5.111964823E1
3.166666667E0	4.873934666E1	5.112979088E1
3.183333333E0	4.873833077E1	5.113944791E1
3.200000000E0	4.873306830E1	5.116280443E1
3.216666667E0	4.874804705E1	5.120588706E1
3.233333333E0	4.874321197E1	5.125673559E1
3.250000000E0	4.874050530E1	5.127336826E1
3.266666667E0	4.873903624E1	5.128733717E1
3.283333333E0	4.873600504E1	5.130879637E1
3.300000000E0	4.873248395E1	5.133950873E1
3.316666667E0	4.874667362E1	5.140835317E1
3.333333333E0	4.873958939E1	5.143541609E1
3.350000000E0	4.873595765E1	5.145155187E1
3.366666667E0	4.873345236E1	5.148500925E1
3.383333333E0	4.874737815E1	5.153290487E1
3.400000000E0	4.874098103E1	5.159026276E1
3.416666667E0	4.873663838E1	5.160815364E1
3.433333333E0	4.873336252E1	5.164414707E1
3.450000000E0	4.874506982E1	5.170442028E1
3.466666667E0	4.873752387E1	5.175703985E1
3.483333333E0	4.873592070E1	5.177606114E1
3.500000000E0	4.873106457E1	5.181281025E1
3.516666667E0	4.874114054E1	5.189968199E1
3.533333333E0	4.873651733E1	5.192434377E1
3.550000000E0	4.873200377E1	5.196034614E1
3.566666667E0	4.874469847E1	5.202989158E1
3.583333333E0	4.873637634E1	5.208150129E1
3.600000000E0	4.873269810E1	5.211164070E1
3.616666667E0	4.874227492E1	5.218538468E1
3.633333333E0	4.873754186E1	5.223941655E1
3.650000000E0	4.873319646E1	5.227080293E1
3.666666667E0	4.874031789E1	5.233310675E1
3.683333333E0	4.873490167E1	5.240517392E1
3.700000000E0	4.873048137E1	5.243362108E1
3.716666667E0	4.874095081E1	5.250287898E1
3.733333333E0	4.873511170E1	5.256943609E1
3.750000000E0	4.872639772E1	5.259581471E1
3.766666667E0	4.873819267E1	5.269404577E1
3.783333333E0	4.873269741E1	5.273231431E1
3.800000000E0	4.872820926E1	5.277248317E1
3.816666667E0	4.873723198E1	5.286608172E1
3.833333333E0	4.873287104E1	5.289764961E1
3.850000000E0	4.872648368E1	5.296051723E1
3.866666667E0	4.873474370E1	5.303778323E1
3.883333333E0	4.873058006E1	5.306846656E1
3.900000000E0	4.873917024E1	5.314856172E1
3.916666667E0	4.873132109E1	5.321001730E1
3.933333333E0	4.872788673E1	5.324273371E1
3.950000000E0	4.873529689E1	5.333299459E1
3.966666667E0	4.872969523E1	5.337659397E1
3.983333333E0	4.872531980E1	5.341943804E1
4.000000000E0	4.873490978E1	5.350444741E1
4.016666667E0	4.873011327E1	5.354631047E1
4.033333333E0	4.872157307E1	5.359638456E1
4.050000000E0	4.873377321E1	5.367607098E1
4.066666667E0	4.872984482E1	5.371494547E1
4.083333333E0	4.872160220E1	5.377309176E1
4.100000000E0	4.873143052E1	5.385021059E1
4.116666667E0	4.872709458E1	5.388327002E1
4.133333333E0	4.873596125E1	5.396792005E1
4.150000000E0	4.873105948E1	5.401625170E1
4.166666667E0	4.872465960E1	5.404799445E1
4.183333333E0	4.873503051E1	5.414576243E1
4.200000000E0	4.872866914E1	5.418469647E1
4.216666667E0	4.872278434E1	5.422201961E1
4.233333333E0	4.873377573E1	5.431095536E1
4.250000000E0	4.872827683E1	5.434380239E1
4.266666667E0	4.872253493E1	5.438952732E1
4.283333333E0	4.873433410E1	5.446587908E1
4.300000000E0	4.872810833E1	5.450560020E1
4.316666667E0	4.872456384E1	5.453325018E1
4.333333333E0	4.873413198E1	5.461592972E1
4.350000000E0	4.872928701E1	5.466467403E1
4.366666667E0	4.872398055E1	5.469188307E1
4.383333333E0	4.873400174E1	5.476111872E1
4.400000000E0	4.872842112E1	5.481660932E1
4.416666667E0	4.872521325E1	5.483721609E1
4.433333333E0	4.871919000E1	5.488539284E1
4.450000000E0	4.873249392E1	5.495135956E1
4.466666667E0	4.872932710E1	5.498691435E1
4.483333333E0	4.872428037E1	5.501349233E1
4.500000000E0	4.873351599E1	5.507352532E1
4.516666667E0	4.873234322E1	5.513031127E1
4.533333333E0	4.872530306E1	5.514735802E1
4.550000000E0	4.872409368E1	5.517138414E1
4.566666667E0	4.871854202E1	5.521730657E1
4.583333333E0	4.873198312E1	5.527442959E1
4.600000000E0	4.872949790E1	5.530323813E1
4.616666667E0	4.872285739E1	5.532171060E1
4.633333333E0	4.872336966E1	5.534213339E1
4.650000000E0	4.871681072E1	5.538500133E1
4.666666667E0	4.873110904E1	5.543652537E1
4.683333333E0	4.872954865E1	5.545980543E1
4.700000000E0	4.872485881E1	5.547301768E1
4.716666667E0	4.872408367E1	5.549184564E1
4.733333333E0	4.872104849E1	5.550915034E1
4.750000000E0	4.871687530E1	5.554141569E1
4.766666667E0	4.873361893E1	5.558030248E1
4.783333333E0	4.873058847E1	5.560942084E1
4.800000000E0	4.872912243E1	5.562396605E1
4.816666667E0	4.872749023E1	5.563170009E1
4.833333333E0	4.872307159E1	5.564428392E1
4.850000000E0	4.872131919E1	5.564960305E1
4.866666667E0	4.872068931E1	5.565186799E1
4.883333333E0	4.871839040E1	5.567203043E1
4.900000000E0	4.871636272E1	5.568483949E1
4.916666667E0	4.871644093E1	5.570454922E1
4.933333333E0	4.873402125E1	5.571817333E1
4.950000000E0	4.873102757E1	5.574428275E1
4.966666667E0	4.873053472E1	5.575549418E1
4.983333333E0	4.872965651E1	5.575772038E1
5.000000000E0	4.872757809E1	5.576657244E1
5.016666667E0	4.872776882E1	5.576663204E1
5.033333333E0	4.872782484E1	5.576686243E1
5.050000000E0	4.872897858E1	5.576615608E1
5.066666667E0	4.872860325E1	5.576493740E1
5.083333333E0	4.872751179E1	5.576411264E1
5.100000000E0	4.872809295E1	5.576238620E1
5.116666667E0	4.872924622E1	5.575342332E1
5.133333333E0	4.873063819E1	5.574560196E1
5.150000000E0	4.873250129E1	5.573183723E1
5.166666667E0	4.871647388E1	5.569806404E1
5.183333333E0	4.871767960E1	5.567508468E1
5.200000000E0	4.871832450E1	5.566015980E1
5.216666667E0	4.872297394E1	5.564924901E1
5.233333333E0	4.872480125E1	5.563948209E1
5.250000000E0	4.872648336E1	5.563039596E1
5.266666667E0	4.872853212E1	5.562113427E1
5.283333333E0	4.872937850E1	5.560308427E1
5.300000000E0	4.873265158E1	5.558545624E1
5.316666667E0	4.871889440E1	5.554386424E1
5.333333333E0	4.872416241E1	5.549107778E1
5.350000000E0	4.872670673E1	5.548021769E1
5.366666667E0	4.872690495E1	5.546464614E1
5.383333333E0	4.873288717E1	5.544941634E1
5.400000000E0	4.873506107E1	5.542389009E1
5.416666667E0	4.872317708E1	5.536432225E1
5.433333333E0	4.872530096E1	5.532748586E1
5.450000000E0	4.872806489E1	5.530934193E1
5.466666667E0	4.873401937E1	5.528603291E1
5.483333333E0	4.873642738E1	5.523581466E1
5.500000000E0	4.872502664E1	5.517855316E1
5.516666667E0	4.873250571E1	5.514889319E1
5.533333333E0	4.873209447E1	5.513375946E1
5.550000000E0	4.873960799E1	5.509277007E1
5.566666667E0	4.872697848E1	5.502659562E1
5.583333333E0	4.873194811E1	5.498971701E1
5.600000000E0	4.873663010E1	5.496856272E1
5.616666667E0	4.872482450E1	5.490333647E1
5.633333333E0	4.873009237E1	5.484274412E1
5.650000000E0	4.873425507E1	5.481467178E1
5.666666667E0	4.873808138E1	5.478500331E1
5.683333333E0	4.872937661E1	5.469758845E1
5.700000000E0	4.873185510E1	5.466522668E1
5.716666667E0	4.873707077E1	5.463674903E1
5.733333333E0	4.872788406E1	5.455690339E1
5.750000000E0	4.873217244E1	5.450847669E1
5.766666667E0	4.873694551E1	5.448334132E1
5.783333333E0	4.872704404E1	5.440161711E1
5.800000000E0	4.873283205E1	5.434927511E1
5.816666667E0	4.873791773E1	5.431534715E1
5.833333333E0	4.872876491E1	5.424754386E1
5.850000000E0	4.873420125E1	5.418655946E1
5.866666667E0	4.873712556E1	5.415722379E1
5.883333333E0	4.872764313E1	5.406815322E1
5.900000000E0	4.873457510E1	5.402375803E1
5.916666667E0	4.873988060E1	5.398806092E1
5.933333333E0	4.872889933E1	5.390349002E1
5.950000000E0	4.873558833E1	5.385764859E1
5.966666667E0	4.874302034E1	5.381701130E1
5.983333333E0	4.873041025E1	5.372710858E1
6.000000000E0	4.873716391E1	5.369181629E1
6.016666667E0	4.874508169E1	5.363468763E1
6.033333333E0	4.873383399E1	5.355813189E1
6.050000000E0	4.873840599E1	5.352237681E1
6.066666667E0	4.874623583E1	5.346080209E1
6.083333333E0	4.873532123E1	5.338984363E1
6.100000000E0	4.874043305E1	5.335342644E1
6.116666667E0	4.873003760E1	5.326806414E1
6.133333333E0	4.873611798E1	5.321766387E1
6.150000000E0	4.874215366E1	5.317533636E1
6.166666667E0	4.873286283E1	5.309738100E1
6.183333333E0	4.873774333E1	5.304928277E1
6.200000000E0	4.874051379E1	5.301498102E1
6.216666667E0	4.873603430E1	5.292418257E1
6.233333333E0	4.873898922E1	5.288016719E1
6.250000000E0	4.874678293E1	5.283489690E1
6.266666667E0	4.873499986E1	5.275075437E1
6.283333333E0	4.874063148E1	5.271410417E1
6.300000000E0	4.873102828E1	5.264673834E1
6.316666667E0	4.873702569E1	5.257924120E1
6.333333333E0	4.874261253E1	5.255406608E1
6.350000000E0	4.873344529E1	5.246659667E1
6.366666667E0	4.873793441E1	5.241912035E1
6.383333333E0	4.874389001E1	5.238764995E1
6.400000000E0	4.873490605E1	5.230991996E1
6.416666667E0	4.873744103E1	5.225792302E1
6.433333333E0	4.874322681E1	5.222630521E1
6.450000000E0	4.873414837E1	5.215223356E1
6.466666667E0	4.873759596E1	5.209776495E1
6.483333333E0	4.874164203E1	5.207153914E1
6.500000000E0	4.874924918E1	5.202560475E1
6.516666667E0	4.873707710E1	5.194558267E1
6.533333333E0	4.874279169E1	5.191880743E1
6.550000000E0	4.874684941E1	5.188844812E1
6.566666667E0	4.873620071E1	5.180473218E1
6.583333333E0	4.873980882E1	5.177239141E1
6.600000000E0	4.874395837E1	5.173968420E1
6.616666667E0	4.874921244E1	5.169760886E1
6.633333333E0	4.873733895E1	5.163042958E1
6.650000000E0	4.873971367E1	5.160456818E1
6.666666667E0	4.874638710E1	5.158199084E1
6.683333333E0	4.875116628E1	5.153878656E1
6.700000000E0	4.873726002E1	5.147851313E1
6.716666667E0	4.874131582E1	5.144617669E1
6.733333333E0	4.874364708E1	5.142500590E1
6.750000000E0	4.875005827E1	5.139670722E1
6.766666667E0	4.873778450E1	5.133181938E1
6.783333333E0	4.873925160E1	5.130054649E1
6.800000000E0	4.874268627E1	5.128060571E1
6.816666667E0	4.874429514E1	5.126828553E1
6.833333333E0	4.874830133E1	5.124096957E1
6.850000000E0	4.875496586E1	5.120301957E1
6.866666667E0	4.873774520E1	5.116005403E1
6.883333333E0	4.874088293E1	5.113503500E1
6.900000000E0	4.874200872E1	5.111868839E1
6.916666667E0	4.874514238E1	5.110808647E1
6.933333333E0	4.874823524E1	5.108674778E1
6.950000000E0	4.875021890E1	5.107289819E1
6.966666667E0	4.873660176E1	5.103976393E1
6.983333333E0	4.873649810E1	5.099910133E1
7.000000000E0	4.873958612E1	5.098290455E1
7.016666667E0	4.873958836E1	5.097535759E1
7.033333333E0	4.874110157E1	5.096803953E1
7.050000000E0	4.874098246E1	5.096399370E1
7.066666667E0	4.874255723E1	5.095442813E1
7.083333333E0	4.874454001E1	5.094964280E1
7.100000000E0	4.874491275E1	5.094320385E1
7.116666667E0	4.874509433E1	5.094135742E1
